Package,nUsing,ERROR,FAIL,NOTE,OK,WARN,has_problem,modeled_problem_probability
HiddenMarkov,0,0,0,0,12,0,FALSE,0.0578513797619318
HierDpart,14,0,0,0,12,0,FALSE,0.241961935065665
HierO,5,2,0,10,0,0,TRUE,0.0996073011649021
HighDimOut,6,0,0,12,0,0,FALSE,0.110675716060278
HistDAWass,6,0,0,6,6,0,FALSE,0.110675716060278
HistData,0,0,0,0,12,0,FALSE,0.0578513797619318
HistogramTools,3,0,0,2,10,0,FALSE,0.0803891324736847
HiveR,6,0,0,0,11,1,FALSE,0.110675716060278
Hmisc,17,0,0,0,12,0,FALSE,0.312439480946161
HoRM,5,0,0,0,12,0,FALSE,0.0996073011649021
Holidays,1,0,0,0,12,0,FALSE,0.0646128204107019
Homeric,0,0,0,0,12,0,FALSE,0.0578513797619318
HomoPolymer,3,2,0,10,0,0,TRUE,0.0803891324736847
HotDeckImputation,1,0,0,2,10,0,FALSE,0.0646128204107019
Hotelling,1,0,0,0,12,0,FALSE,0.0646128204107019
HyPhy,2,0,0,12,0,0,FALSE,0.0721040324815259
HyRiM,2,0,0,0,12,0,FALSE,0.0721040324815259
HybridFS,5,0,0,6,5,0,FALSE,0.0996073011649021
HybridMC,1,0,0,12,0,0,FALSE,0.0646128204107019
HydeNet,9,0,0,0,12,0,FALSE,0.15050530328391
HydroMe,2,0,0,12,0,0,FALSE,0.0721040324815259
HyperbolicDist,0,0,0,12,0,0,FALSE,0.0578513797619318
IAPWS95,3,1,0,4,7,0,TRUE,0.0803891324736847
IASD,0,0,0,0,12,0,FALSE,0.0578513797619318
IAT,3,0,0,0,12,0,FALSE,0.0803891324736847
IATScore,0,0,0,0,12,0,FALSE,0.0578513797619318
IATanalytics,0,0,0,0,12,0,FALSE,0.0578513797619318
IATscores,4,0,0,0,12,0,FALSE,0.0895343702857667
IAbin,0,0,0,0,12,0,FALSE,0.0578513797619318
IBCF.MTME,3,0,0,0,11,1,FALSE,0.0803891324736847
IBDLabels,0,0,0,0,12,0,FALSE,0.0578513797619318
IBDhaploRtools,0,0,0,12,0,0,FALSE,0.0578513797619318
IBDsim,1,5,0,0,6,1,TRUE,0.0646128204107019
IBrokers,2,0,0,12,0,0,FALSE,0.0721040324815259
IC2,0,0,0,12,0,0,FALSE,0.0578513797619318
ICAFF,0,0,0,12,0,0,FALSE,0.0578513797619318
ICAOD,6,0,0,3,9,0,FALSE,0.110675716060278
ICBayes,3,0,0,0,12,0,FALSE,0.0803891324736847
ICC,0,0,0,12,0,0,FALSE,0.0578513797619318
ICC.Sample.Size,0,0,0,0,12,0,FALSE,0.0578513797619318
ICCbin,0,0,0,0,12,0,FALSE,0.0578513797619318
ICD10gm,7,0,0,8,4,0,FALSE,0.122806306686478
ICDS,4,2,0,0,10,0,TRUE,0.0895343702857667
ICE,1,0,0,12,0,0,FALSE,0.0646128204107019
ICEbox,1,0,0,0,12,0,FALSE,0.0646128204107019
ICEinfer,1,0,0,0,12,0,FALSE,0.0646128204107019
ICGE,2,0,0,12,0,0,FALSE,0.0721040324815259
ICGOR,4,0,0,0,12,0,FALSE,0.0895343702857667
ICRanks,2,0,0,0,12,0,FALSE,0.0721040324815259
ICS,2,0,0,0,12,0,FALSE,0.0721040324815259
ICSNP,2,0,0,0,12,0,FALSE,0.0721040324815259
ICSOutlier,3,0,0,0,12,0,FALSE,0.0803891324736847
ICSShiny,7,0,0,0,12,0,FALSE,0.122806306686478
ICV,0,0,0,0,12,0,FALSE,0.0578513797619318
ICcalib,8,0,0,0,12,0,FALSE,0.136063049330599
ICcforest,4,0,0,5,7,0,FALSE,0.0895343702857667
ICsurv,2,0,0,12,0,0,FALSE,0.0721040324815259
ICtest,8,0,0,0,11,1,FALSE,0.136063049330599
IDCard,1,0,0,0,12,0,FALSE,0.0646128204107019
IDE,9,0,0,0,12,0,FALSE,0.15050530328391
IDF,2,0,0,0,12,0,FALSE,0.0721040324815259
IDPSurvival,3,0,0,0,12,0,FALSE,0.0803891324736847
IDPmisc,1,0,0,0,12,0,FALSE,0.0646128204107019
IDSpatialStats,4,0,0,0,11,1,FALSE,0.0895343702857667
IDetect,0,0,0,0,12,0,FALSE,0.0578513797619318
IDmining,3,0,0,0,11,1,FALSE,0.0803891324736847
IFP,2,0,0,2,10,0,FALSE,0.0721040324815259
IGG,5,0,0,0,12,0,FALSE,0.0996073011649021
IGP,2,0,0,0,11,0,FALSE,0.0721040324815259
IHSEP,2,0,0,2,10,0,FALSE,0.0721040324815259
IIS,5,0,0,0,12,0,FALSE,0.0996073011649021
ILS,5,0,0,0,12,0,FALSE,0.0996073011649021
IM,3,0,0,12,0,0,FALSE,0.0803891324736847
IMFData,3,0,0,0,12,0,FALSE,0.0803891324736847
IMIFA,6,0,0,0,12,0,FALSE,0.110675716060278
IMIS,1,0,0,12,0,0,FALSE,0.0646128204107019
IMP,4,0,0,0,12,0,FALSE,0.0895343702857667
IMPACT,0,0,0,0,12,0,FALSE,0.0578513797619318
IMTest,4,0,0,5,7,0,FALSE,0.0895343702857667
IMaGES,7,0,0,3,9,0,FALSE,0.122806306686478
IMak,0,0,0,0,12,0,FALSE,0.0578513797619318
IMmailgun,1,0,0,0,12,0,FALSE,0.0646128204107019
INCATome,5,0,0,0,12,0,FALSE,0.0996073011649021
INDperform,18,6,0,2,4,0,TRUE,0.338272730846271
INLABMA,3,0,0,7,5,0,FALSE,0.0803891324736847
INSPIRE,1,0,0,2,10,0,FALSE,0.0646128204107019
IPCAPS,8,0,0,8,3,1,FALSE,0.136063049330599
IPEC,2,0,0,0,12,0,FALSE,0.0721040324815259
IPMRF,3,0,0,0,12,0,FALSE,0.0803891324736847
IPMpack,3,0,0,12,0,0,FALSE,0.0803891324736847
IPPP,0,0,0,0,12,0,FALSE,0.0578513797619318
IPSUR,18,0,0,5,7,0,FALSE,0.338272730846271
IPWboxplot,1,0,0,0,12,0,FALSE,0.0646128204107019
IPWsurvival,1,0,0,0,12,0,FALSE,0.0646128204107019
IPtoCountry,7,0,0,0,12,0,FALSE,0.122806306686478
IQCC,3,0,0,6,6,0,FALSE,0.0803891324736847
IRATER,4,2,0,0,7,0,TRUE,0.0895343702857667
IRISMustangMetrics,7,0,0,0,12,0,FALSE,0.122806306686478
IRISSeismic,6,0,0,0,12,0,FALSE,0.110675716060278
IROmiss,4,0,0,0,12,0,FALSE,0.0895343702857667
IRTShiny,6,0,0,0,12,0,FALSE,0.110675716060278
IRdisplay,1,0,0,0,12,0,FALSE,0.0646128204107019
IRkernel,8,0,0,0,11,1,FALSE,0.136063049330599
ISAT,2,0,0,0,12,0,FALSE,0.0721040324815259
ISBF,0,0,0,12,0,0,FALSE,0.0578513797619318
ISCO08ConveRsions,0,0,0,0,12,0,FALSE,0.0578513797619318
ISEtools,2,0,0,3,9,0,FALSE,0.0721040324815259
ISLR,0,0,0,0,12,0,FALSE,0.0578513797619318
ISM,3,0,0,0,12,0,FALSE,0.0803891324736847
ISOcodes,0,0,0,5,7,0,FALSE,0.0578513797619318
ISOpureR,2,0,0,0,12,0,FALSE,0.0721040324815259
ISOweek,1,0,0,0,12,0,FALSE,0.0646128204107019
ISR3,0,0,0,2,10,0,FALSE,0.0578513797619318
ISwR,0,0,0,0,12,0,FALSE,0.0578513797619318
ITGM,5,0,0,0,12,0,FALSE,0.0996073011649021
ITNr,21,0,0,5,6,1,FALSE,0.421215189948552
ITRLearn,2,0,0,0,12,0,FALSE,0.0721040324815259
ITRSelect,5,0,0,0,12,0,FALSE,0.0996073011649021
IUPS,3,0,0,12,0,0,FALSE,0.0803891324736847
IalsaSynthesis,1,1,0,0,11,0,TRUE,0.0646128204107019
Iboot,0,0,0,12,0,0,FALSE,0.0578513797619318
IceCast,6,0,0,0,11,1,FALSE,0.110675716060278
IgorR,1,0,0,5,7,0,FALSE,0.0646128204107019
ImaginR,2,0,0,5,7,0,FALSE,0.0721040324815259
Imap,0,0,0,12,0,0,FALSE,0.0578513797619318
Immigrate,2,0,0,0,9,3,FALSE,0.0721040324815259
ImpactIV,1,0,0,12,0,0,FALSE,0.0646128204107019
ImportExport,6,0,0,0,12,0,FALSE,0.110675716060278
ImputeRobust,6,0,0,0,11,1,FALSE,0.110675716060278
InPosition,2,0,0,0,12,0,FALSE,0.0721040324815259
InSilicoVA,4,0,0,0,12,0,FALSE,0.0895343702857667
IncDTW,5,0,0,11,0,1,FALSE,0.0996073011649021
IncucyteDRC,9,0,0,0,12,0,FALSE,0.15050530328391
IndTestPP,0,0,0,0,12,0,FALSE,0.0578513797619318
IndepTest,3,0,0,0,12,0,FALSE,0.0803891324736847
IndependenceTests,1,0,0,12,0,0,FALSE,0.0646128204107019
IndexNumR,0,0,0,0,12,0,FALSE,0.0578513797619318
IndianTaxCalc,0,0,0,0,12,0,FALSE,0.0578513797619318
InfDim,0,0,0,12,0,0,FALSE,0.0578513797619318
InferenceSMR,1,0,0,12,0,0,FALSE,0.0646128204107019
InfiniumPurify,1,0,0,4,8,0,FALSE,0.0646128204107019
Inflation,1,3,0,4,4,1,TRUE,0.0646128204107019
InfoTrad,1,0,0,0,12,0,FALSE,0.0646128204107019
Information,6,0,0,0,11,1,FALSE,0.110675716060278
InformationValue,2,0,0,12,0,0,FALSE,0.0721040324815259
InformativeCensoring,3,0,0,0,11,1,FALSE,0.0803891324736847
Infusion,8,0,0,0,12,0,FALSE,0.136063049330599
InjurySeverityScore,3,0,0,0,12,0,FALSE,0.0803891324736847
InspectChangepoint,1,0,0,0,12,0,FALSE,0.0646128204107019
IntClust,21,0,0,2,10,0,FALSE,0.421215189948552
IntLik,1,0,0,12,0,0,FALSE,0.0646128204107019
IntNMF,5,1,0,0,10,0,TRUE,0.0996073011649021
IntegrateBs,0,0,0,0,12,0,FALSE,0.0578513797619318
IntegratedJM,3,0,0,0,12,0,FALSE,0.0803891324736847
IntegratedMRF,5,0,0,0,12,0,FALSE,0.0996073011649021
InterSIM,2,1,0,0,10,0,TRUE,0.0721040324815259
InterVA4,0,0,0,0,12,0,FALSE,0.0578513797619318
InterVA5,0,0,0,0,12,0,FALSE,0.0578513797619318
Interact,0,0,0,12,0,0,FALSE,0.0578513797619318
InteractiveIGraph,1,0,0,12,0,0,FALSE,0.0646128204107019
Interatrix,2,0,0,0,11,1,FALSE,0.0721040324815259
InterfaceqPCR,4,0,0,0,12,0,FALSE,0.0895343702857667
Interpol,0,0,0,12,0,0,FALSE,0.0578513797619318
Interpol.T,2,0,0,12,0,0,FALSE,0.0721040324815259
InterpretMSSpectrum,7,0,0,0,12,0,FALSE,0.122806306686478
IntervalSurgeon,1,0,0,0,12,0,FALSE,0.0646128204107019
IntrinioStockAPI,4,0,0,0,12,0,FALSE,0.0895343702857667
InvariantCausalPrediction,2,0,0,0,12,0,FALSE,0.0721040324815259
InvasionCorrection,1,0,0,0,12,0,FALSE,0.0646128204107019
Inventorymodel,2,0,0,0,12,0,FALSE,0.0721040324815259
IrishDirectorates,0,0,0,0,12,0,FALSE,0.0578513797619318
IrregLong,3,0,0,0,12,0,FALSE,0.0803891324736847
IsingFit,3,0,0,0,12,0,FALSE,0.0803891324736847
IsingSampler,4,0,0,12,0,0,FALSE,0.0895343702857667
Iso,0,0,0,12,0,0,FALSE,0.0578513797619318
IsoCI,1,0,0,12,0,0,FALSE,0.0646128204107019
IsoGene,5,0,0,0,10,0,FALSE,0.0996073011649021
IsoSpecR,1,0,0,0,11,1,FALSE,0.0646128204107019
IsoplotR,1,0,0,0,12,0,FALSE,0.0646128204107019
IsoriX,8,0,0,0,12,0,FALSE,0.136063049330599
IsotopeR,5,0,0,0,12,0,FALSE,0.0996073011649021
JADE,1,0,0,0,12,0,FALSE,0.0646128204107019
JAGUAR,4,0,0,2,10,0,FALSE,0.0895343702857667
JASPAR,1,0,0,12,0,0,FALSE,0.0646128204107019
JBTools,4,0,0,12,0,0,FALSE,0.0895343702857667
JFE,13,0,0,5,7,0,FALSE,0.221027051483318
JGEE,2,0,0,0,12,0,FALSE,0.0721040324815259
JGL,1,0,0,0,12,0,FALSE,0.0646128204107019
JGR,2,0,0,0,12,0,FALSE,0.0721040324815259
JM,3,0,0,0,12,0,FALSE,0.0803891324736847
JMI,1,0,0,0,12,0,FALSE,0.0646128204107019
JMbayes,11,0,0,6,6,0,FALSE,0.183147410567722
JMcmprsk,2,0,0,0,12,0,FALSE,0.0721040324815259
JMdesign,0,0,0,12,0,0,FALSE,0.0578513797619318
JOP,2,0,0,12,0,0,FALSE,0.0721040324815259
JOUSBoost,4,0,0,4,7,1,FALSE,0.0895343702857667
JPEN,1,0,0,0,12,0,FALSE,0.0646128204107019
JQL,2,0,0,0,11,1,FALSE,0.0721040324815259
JRF,0,0,0,2,10,0,FALSE,0.0578513797619318
JSM,4,0,0,3,9,0,FALSE,0.0895343702857667
JWileymisc,22,0,0,0,12,0,FALSE,0.450153907000574
JacobiEigen,1,0,0,0,12,0,FALSE,0.0646128204107019
JavaGD,0,0,0,8,0,4,FALSE,0.0578513797619318
Jdmbs,2,0,0,5,7,0,FALSE,0.0721040324815259
Jmisc,0,0,0,12,0,0,FALSE,0.0578513797619318
JoSAE,1,0,0,0,12,0,FALSE,0.0646128204107019
Johnson,0,0,0,12,0,0,FALSE,0.0578513797619318
JointAI,7,0,0,0,11,1,FALSE,0.122806306686478
JointModel,3,0,0,0,12,0,FALSE,0.0803891324736847
JointNets,9,0,0,0,12,0,FALSE,0.15050530328391
Julia,0,0,0,0,12,0,FALSE,0.0578513797619318
JuliaCall,2,0,0,0,12,0,FALSE,0.0721040324815259
JumpTest,2,1,0,0,11,0,TRUE,0.0721040324815259
JuniperKernel,6,0,0,5,7,0,FALSE,0.110675716060278
KANT,2,0,0,12,0,0,FALSE,0.0721040324815259
KATforDCEMRI,3,2,0,0,10,0,TRUE,0.0803891324736847
KDViz,8,0,0,5,7,0,FALSE,0.136063049330599
KENDL,0,0,0,0,12,0,FALSE,0.0578513797619318
KERE,0,0,0,2,10,0,FALSE,0.0578513797619318
KFAS,0,5,0,0,7,0,TRUE,0.0578513797619318
KFKSDS,0,1,0,11,0,0,TRUE,0.0578513797619318
KGode,4,0,0,0,12,0,FALSE,0.0895343702857667
KMDA,0,0,0,12,0,0,FALSE,0.0578513797619318
KMgene,8,0,0,0,10,2,FALSE,0.136063049330599
KMsurv,0,0,0,0,12,0,FALSE,0.0578513797619318
KODAMA,1,0,0,3,9,0,FALSE,0.0646128204107019
KOGMWU,1,0,0,0,12,0,FALSE,0.0646128204107019
KONPsurv,2,0,0,0,7,0,FALSE,0.0721040324815259
KRIG,2,1,0,7,2,2,TRUE,0.0721040324815259
KRIS,1,0,0,0,12,0,FALSE,0.0646128204107019
KRLS,0,0,0,0,12,0,FALSE,0.0578513797619318
KRMM,4,0,0,0,12,0,FALSE,0.0895343702857667
KSD,1,0,0,0,12,0,FALSE,0.0646128204107019
KSEAapp,1,0,0,0,12,0,FALSE,0.0646128204107019
KSPM,4,1,0,4,5,1,TRUE,0.0895343702857667
KScorrect,2,1,0,0,11,0,TRUE,0.0721040324815259
KSgeneral,3,0,0,0,12,0,FALSE,0.0803891324736847
KTensorGraphs,0,0,0,0,12,0,FALSE,0.0578513797619318
KappaGUI,2,0,0,0,12,0,FALSE,0.0721040324815259
KappaV,4,0,0,12,0,0,FALSE,0.0895343702857667
KarsTS,17,0,0,5,7,0,FALSE,0.312439480946161
KenSyn,3,0,0,5,7,0,FALSE,0.0803891324736847
Kendall,1,0,0,12,0,0,FALSE,0.0646128204107019
KernSmooth,0,0,0,0,12,0,FALSE,0.0578513797619318
KernSmooth,0,0,0,0,12,0,FALSE,0.0578513797619318
KernSmoothIRT,3,0,0,11,0,1,FALSE,0.0803891324736847
KernelKnn,1,0,0,0,12,0,FALSE,0.0646128204107019
Kernelheaping,8,0,0,0,12,0,FALSE,0.136063049330599
KeyboardSimulator,1,0,0,0,5,0,FALSE,0.0646128204107019
KnapsackSampling,1,0,0,5,7,0,FALSE,0.0646128204107019
Knoema,7,0,0,0,12,0,FALSE,0.122806306686478
KnowBR,5,0,0,5,7,0,FALSE,0.0996073011649021
KnowGRRF,4,0,0,0,12,0,FALSE,0.0895343702857667
KoNLP,7,0,0,9,3,0,FALSE,0.122806306686478
KoulMde,2,0,0,0,12,0,FALSE,0.0721040324815259
Kpart,1,0,0,0,12,0,FALSE,0.0646128204107019
KraljicMatrix,4,0,0,5,7,0,FALSE,0.0895343702857667
KrigInv,6,0,0,0,12,0,FALSE,0.110675716060278
L0Learn,4,0,0,3,8,1,FALSE,0.0895343702857667
L1pack,0,0,0,0,12,0,FALSE,0.0578513797619318
LAGOSNE,13,0,0,0,12,0,FALSE,0.221027051483318
LAM,7,0,0,0,12,0,FALSE,0.122806306686478
LANDD,14,1,0,9,0,2,TRUE,0.241961935065665
LARF,1,0,0,0,12,0,FALSE,0.0646128204107019
LBSPR,8,0,0,0,12,0,FALSE,0.136063049330599
LCA,0,5,0,7,0,0,TRUE,0.0578513797619318
LCAextend,4,0,0,0,12,0,FALSE,0.0895343702857667
LCAvarsel,7,0,0,5,7,0,FALSE,0.122806306686478
LCF,1,0,0,0,12,0,FALSE,0.0646128204107019
LCFdata,0,0,0,0,12,0,FALSE,0.0578513797619318
LCMCR,0,0,0,0,12,0,FALSE,0.0578513797619318
LCox,2,0,0,0,12,0,FALSE,0.0721040324815259
LDAvis,2,0,0,0,11,1,FALSE,0.0721040324815259
LDOD,2,0,0,12,0,0,FALSE,0.0721040324815259
LDPD,2,0,0,12,0,0,FALSE,0.0721040324815259
LDRTools,0,0,0,0,12,0,FALSE,0.0578513797619318
LDcorSV,0,0,0,0,12,0,FALSE,0.0578513797619318
LDheatmap,2,0,0,1,11,0,FALSE,0.0721040324815259
LDtests,0,0,0,12,0,0,FALSE,0.0578513797619318
LEANR,2,0,0,3,9,0,FALSE,0.0721040324815259
LEAP,0,0,0,0,12,0,FALSE,0.0578513797619318
LEAPFrOG,2,0,0,12,0,0,FALSE,0.0721040324815259
LEGIT,8,0,0,0,11,1,FALSE,0.136063049330599
LFDR.MLE,0,0,0,0,12,0,FALSE,0.0578513797619318
LFDREmpiricalBayes,2,0,0,1,11,0,FALSE,0.0721040324815259
LGEWIS,4,0,0,0,12,0,FALSE,0.0895343702857667
LGRF,3,0,0,0,12,0,FALSE,0.0803891324736847
LICORS,7,0,0,12,0,0,FALSE,0.122806306686478
LIHNPSD,6,0,0,12,0,0,FALSE,0.110675716060278
LIM,2,0,0,12,0,0,FALSE,0.0721040324815259
LINselect,6,0,0,0,12,0,FALSE,0.110675716060278
LINselect,6,0,0,0,12,0,FALSE,0.110675716060278
LIStest,0,0,0,0,12,0,FALSE,0.0578513797619318
LLM,3,0,0,0,11,0,FALSE,0.0803891324736847
LLSR,10,1,0,4,7,0,TRUE,0.166185636270792
LMERConvenienceFunctions,6,0,0,12,0,0,FALSE,0.110675716060278
LMest,4,0,0,0,12,0,FALSE,0.0895343702857667
LMfilteR,1,1,0,0,11,0,TRUE,0.0646128204107019
LN0SCIs,0,0,0,0,12,0,FALSE,0.0578513797619318
LNIRT,1,0,0,0,12,0,FALSE,0.0646128204107019
LOGICOIL,1,0,0,12,0,0,FALSE,0.0646128204107019
LOST,7,0,0,0,12,0,FALSE,0.122806306686478
LPCM,0,0,0,0,12,0,FALSE,0.0578513797619318
LPGraph,3,0,0,0,12,0,FALSE,0.0803891324736847
LPKsample,3,0,0,0,12,0,FALSE,0.0803891324736847
LPM,3,0,0,0,12,0,FALSE,0.0803891324736847
LPS,0,0,0,12,0,0,FALSE,0.0578513797619318
LPStimeSeries,1,0,0,12,0,0,FALSE,0.0646128204107019
LPTime,1,0,0,12,0,0,FALSE,0.0646128204107019
LPWC,0,0,0,1,11,0,FALSE,0.0578513797619318
LPmerge,2,0,0,0,12,0,FALSE,0.0721040324815259
LPower,2,0,0,0,12,0,FALSE,0.0721040324815259
LRTH,0,0,0,0,12,0,FALSE,0.0578513797619318
LRcontrast,1,0,0,2,10,0,FALSE,0.0646128204107019
LS2W,2,0,0,0,12,0,FALSE,0.0721040324815259
LS2Wstat,5,0,0,0,12,0,FALSE,0.0996073011649021
LSAfun,2,0,0,0,12,0,FALSE,0.0721040324815259
LSAmitR,2,1,0,4,7,0,TRUE,0.0721040324815259
LSC,5,0,0,12,0,0,FALSE,0.0996073011649021
LSD,0,0,0,0,12,0,FALSE,0.0578513797619318
LSDinterface,1,0,0,5,7,0,FALSE,0.0646128204107019
LSDsensitivity,11,0,0,0,12,0,FALSE,0.183147410567722
LSMonteCarlo,2,0,0,0,12,0,FALSE,0.0721040324815259
LSPFP,6,0,0,5,7,0,FALSE,0.110675716060278
LSRS,0,0,0,0,12,0,FALSE,0.0578513797619318
LSTS,0,0,0,0,12,0,FALSE,0.0578513797619318
LTPDvar,0,0,0,12,0,0,FALSE,0.0578513797619318
LTR,0,0,0,12,0,0,FALSE,0.0578513797619318
LTRCtrees,5,1,0,0,11,0,TRUE,0.0996073011649021
LUCIDus,9,0,0,2,7,3,FALSE,0.15050530328391
LVGP,2,0,0,0,12,0,FALSE,0.0721040324815259
LW1949,3,0,0,2,10,0,FALSE,0.0803891324736847
LZeroSpikeInference,0,0,0,0,12,0,FALSE,0.0578513797619318
LaF,1,0,0,0,12,0,FALSE,0.0646128204107019
LabRS,1,0,0,0,12,0,FALSE,0.0646128204107019
LabourMarketAreas,6,0,0,5,7,0,FALSE,0.110675716060278
LadR,1,0,0,0,11,1,FALSE,0.0646128204107019
Lahman,1,0,0,7,5,0,FALSE,0.0646128204107019
LakeMetabolizer,2,0,0,3,9,0,FALSE,0.0721040324815259
Lambda4,0,0,0,12,0,0,FALSE,0.0578513797619318
LambertW,6,0,0,1,7,4,FALSE,0.110675716060278
Langevin,1,0,0,0,11,1,FALSE,0.0646128204107019
LaplaceDeconv,2,0,0,0,12,0,FALSE,0.0721040324815259
LaplacesDemon,0,0,0,7,5,0,FALSE,0.0578513797619318
LassoBacktracking,2,0,0,0,12,0,FALSE,0.0721040324815259
LassoSIR,1,0,0,0,12,0,FALSE,0.0646128204107019
Laterality,1,0,0,12,0,0,FALSE,0.0646128204107019
LatticeDesign,0,0,0,0,12,0,FALSE,0.0578513797619318
LatticeKrig,2,0,0,0,12,0,FALSE,0.0721040324815259
Lavash,3,0,0,0,12,0,FALSE,0.0803891324736847
LeArEst,5,0,0,0,12,0,FALSE,0.0996073011649021
LeLogicielR,4,0,0,0,12,0,FALSE,0.0895343702857667
LeafArea,0,0,1,0,11,0,TRUE,0.0578513797619318
LearnBayes,0,0,0,0,12,0,FALSE,0.0578513797619318
LearnGeom,0,0,0,0,12,0,FALSE,0.0578513797619318
LearningRlab,2,0,0,2,10,0,FALSE,0.0721040324815259
LendingClub,5,0,0,0,12,0,FALSE,0.0996073011649021
LexisNexisTools,8,1,0,0,11,0,TRUE,0.136063049330599
LexisPlotR,1,0,0,0,12,0,FALSE,0.0646128204107019
LiblineaR,0,0,0,2,10,0,FALSE,0.0578513797619318
LiblineaR.ACF,0,0,0,2,10,0,FALSE,0.0578513797619318
Libra,1,0,0,0,12,0,FALSE,0.0646128204107019
LifeHist,3,0,0,0,12,0,FALSE,0.0803891324736847
LifeTables,1,0,0,2,10,0,FALSE,0.0646128204107019
LightningR,4,0,0,0,12,0,FALSE,0.0895343702857667
LilRhino,7,0,0,3,7,0,FALSE,0.122806306686478
LinCal,0,0,0,12,0,0,FALSE,0.0578513797619318
LinRegInteractive,2,1,0,11,0,0,TRUE,0.0721040324815259
LindenmayeR,1,0,0,0,12,0,FALSE,0.0646128204107019
LindleyPowerSeries,1,0,0,0,12,0,FALSE,0.0646128204107019
LindleyR,1,0,0,0,11,1,FALSE,0.0646128204107019
LinearRegressionMDE,0,0,0,0,12,0,FALSE,0.0578513797619318
LinkageMapView,3,0,0,5,7,0,FALSE,0.0803891324736847
LinkedGASP,2,0,0,0,12,0,FALSE,0.0721040324815259
LinkedMatrix,1,0,0,0,12,0,FALSE,0.0646128204107019
LipidMS,4,2,0,4,5,0,TRUE,0.0895343702857667
Lmoments,1,0,0,0,12,0,FALSE,0.0646128204107019
LncFinder,3,0,0,0,12,0,FALSE,0.0803891324736847
LncMod,2,0,0,12,0,0,FALSE,0.0721040324815259
LncPath,1,0,0,0,12,0,FALSE,0.0646128204107019
LocFDRPois,2,0,0,12,0,0,FALSE,0.0721040324815259
LocalControl,4,0,0,0,12,0,FALSE,0.0895343702857667
LocalControlStrategy,2,0,0,0,12,0,FALSE,0.0721040324815259
Lock5Data,0,0,0,5,7,0,FALSE,0.0578513797619318
Lock5withR,0,0,0,0,12,0,FALSE,0.0578513797619318
LogConcDEAD,5,0,0,0,12,0,FALSE,0.0996073011649021
LogicReg,1,0,0,0,12,0,FALSE,0.0646128204107019
LogisticDx,7,0,0,0,11,1,FALSE,0.122806306686478
LogitNet,0,0,0,12,0,0,FALSE,0.0578513797619318
LogrankA,0,0,0,12,0,0,FALSE,0.0578513797619318
LongMemoryTS,5,0,0,0,12,0,FALSE,0.0996073011649021
LoopAnalyst,1,0,0,0,12,0,FALSE,0.0646128204107019
LotkasLaw,0,0,0,0,12,0,FALSE,0.0578513797619318
LowRankQP,0,0,0,0,12,0,FALSE,0.0578513797619318
LowWAFOMNX,2,0,0,0,12,0,FALSE,0.0721040324815259
LowWAFOMSobol,2,0,0,6,6,0,FALSE,0.0721040324815259
Luminescence,12,0,0,2,9,1,FALSE,0.201422189292113
M2SMF,2,0,0,0,12,0,FALSE,0.0721040324815259
M3,4,0,0,12,0,0,FALSE,0.0895343702857667
MADPop,2,0,0,12,0,0,FALSE,0.0721040324815259
MAGNAMWAR,12,0,0,0,12,0,FALSE,0.201422189292113
MAINT.Data,8,0,0,2,10,0,FALSE,0.136063049330599
MALDIquant,0,0,0,0,12,0,FALSE,0.0578513797619318
MALDIquantForeign,6,0,0,0,12,0,FALSE,0.110675716060278
MALDIrppa,5,0,0,0,12,0,FALSE,0.0996073011649021
MAMS,1,0,0,0,12,0,FALSE,0.0646128204107019
MAMSE,0,0,0,2,10,0,FALSE,0.0578513797619318
MANCIE,0,0,0,0,12,0,FALSE,0.0578513797619318
MANOVA.RM,7,1,0,1,10,0,TRUE,0.122806306686478
MAPA,3,0,0,0,12,0,FALSE,0.0803891324736847
MAPLES,1,0,0,12,0,0,FALSE,0.0646128204107019
MARSS,3,2,0,0,10,0,TRUE,0.0803891324736847
MARX,5,0,0,0,12,0,FALSE,0.0996073011649021
MASS,0,0,0,0,12,0,FALSE,0.0578513797619318
MASS,0,0,0,0,12,0,FALSE,0.0578513797619318
MASSTIMATE,0,0,0,0,12,0,FALSE,0.0578513797619318
MAT,1,0,0,12,0,0,FALSE,0.0646128204107019
MATA,0,0,0,0,12,0,FALSE,0.0578513797619318
MATTOOLS,0,0,0,12,0,0,FALSE,0.0578513797619318
MAVE,2,0,0,0,12,0,FALSE,0.0721040324815259
MAVIS,13,0,0,0,12,0,FALSE,0.221027051483318
MAVTgsa,5,0,0,12,0,0,FALSE,0.0996073011649021
MAc,0,0,0,12,0,0,FALSE,0.0578513797619318
MAclinical,4,0,0,12,0,0,FALSE,0.0895343702857667
MAd,0,0,0,12,0,0,FALSE,0.0578513797619318
MBA,0,0,0,0,12,0,FALSE,0.0578513797619318
MBC,2,0,0,0,11,1,FALSE,0.0721040324815259
MBCluster.Seq,0,0,0,12,0,0,FALSE,0.0578513797619318
MBESS,9,0,0,0,12,0,FALSE,0.15050530328391
MBHdesign,5,0,0,0,12,0,FALSE,0.0996073011649021
MBI,0,0,0,12,0,0,FALSE,0.0578513797619318
MBSGS,5,0,0,0,12,0,FALSE,0.0996073011649021
MBSP,5,0,0,0,12,0,FALSE,0.0996073011649021
MBTAr,1,0,0,0,12,0,FALSE,0.0646128204107019
